uniq_id,question_sets,question,answer
0c5176c1df23cacfafe1e45ae0d2b44a,question_set1,What difficulties are the trucks,There are a lot of chrome parts that require the paint being removed. It is a good model to do. Just as long as the chrome is removed before glueing.
0c5176c1df23cacfafe1e45ae0d2b44a,question_set2,Why are the chassis already built,"Hello, sorry we bought this as a gift and unable to reply to your question as we were unaware that the chassis were already built ."
80d7f6e62f4eb099228d7f0ff09ed47f,question_set1,Does it have a stand?,yes it comes with a base and stand
4f926f0d6f00bf1fb786e211112d4127,question_set1,Are these really Matchbox please? Some reviewers say they aren't.,Mine are.
a7ea92e144c3368de844fc2c3f8351e9,question_set1,Is this a soft toy,"Hi there Ann. I do not believe this is a soft toy, I'm sure it's hard plastic. Many thanks for your question."
337db20d5f305a09dae821aea5464a61,question_set1,Does it cme witha box,Yes it comes boxed.
aaa1c076f708bb254c0a3099c0ce8ca1,question_set1,Is this product real,"Hahaha yes, never open the packaging as it is a dangerous hunter and can cause fatal damage!!  (seriously)??"
3af23d698ae70d74ca05607c90a2e4f1,question_set1,"How big is the case? Can you fit more Playmobil pieces in the case, or is it only big enough to carry what it comes with?",You could probably fit a few bits in it not much more Than a what comes with it but it's a lovely girl and lots of fun for the kids
76bd062b7fe13b5b56d8a51d7c8f8cd5,question_set1,"Does this pack contain 5 figures or do you just get 1, description bit vague.",It comes with five figures I was disappointed with the packaging as not in a box just cellophane but will do as a stocking filler. Hope that helps
5696f559364d1fdd003b56ba5a8dcfa6,question_set1,"I'm in UK,would I still be charged by Customs?","Here is the information you may be useful: http://www.amazon.co.uk/gp/help/customer/display.html/ref=olp_intl_help?ie=UTF8&nodeId=502492Our items will be dispatched by Post Registered Airmail with tracking number. Packed and Shipped Carefully. Shipment normally takes 7-21 days to arrive. Though this is our first time…
    
      see more
    
  
  
    Here is the information you may be useful: http://www.amazon.co.uk/gp/help/customer/display.html/ref=olp_intl_help?ie=UTF8&nodeId=502492Our items will be dispatched by Post Registered Airmail with tracking number. Packed and Shipped Carefully. Shipment normally takes 7-21 days to arrive. Though this is our first time to sell internationally in Amazon UK, we have over 7 years of online selling experience in our country. Please buy with confidence.
    
      see less"
4e2ef768caeffe916b69482bf5a427be,question_set1,does this figure fit into the batman blast lane batmobile?,Hi I think it might do but not a 100% sure I've never sold that type of  batmobile sorry
4a5a468ea432155a8494ce3b0d157df3,question_set1,Can you please tell me a average size of each figure please?,There are about 10cm as an average and really lovely x
4a5a468ea432155a8494ce3b0d157df3,question_set2,"On the picture it shows 5 figures in the pack, on the discription it says 4 figures which is correct please",All 5!! I wondered too.
1ac88e32dfc8b20bac31257bd57b10f9,question_set1,I am starting to collect these black series 6 inch figures. Do you think the black series will be valuable in the future?,Maybe some of the rarer ones. Some have already gone up in price a bit.
c00f6b4a4f49f54cb7016cafcb6a1865,question_set1,What model would I need when the child's States the big one Batcave,"This fits the same figures as the standard batcave, this is just a taller version of the batcave, the figures stand at around 2""s tall"
c00f6b4a4f49f54cb7016cafcb6a1865,question_set2,How tall is the batcave,Sorry I cant give the dimensions as it was for my grandson.  This batcave was a massive hit.  We bought the newer one to have in the house but it isn't a patch on the older version.  It is quite tall but would recommend.
8dd11a997b97873c26ef7fa0ef3f6d93,question_set1,Hi. Have you got this in stock to despatch today please? Other sites are saying 30-July or even 4th August. Thanks,I PHYSICALLY have this in stock and can despatch today I received mine yesterday. regards Bruce Campbell
4a95993758af87e4a547d0f3787eb0cd,question_set1,How does prime video work,"Sorry I don't know what you are asking.  I just buy the figures for my granddaughter, she collects them."
509127088183b85ff26ac530bafc6b42,question_set1,is it as good acculturation as marvel infinite? thanks,"No, articulation is not as good as Marvel Infinite series"
5e35b3a765fb26a01e702573ecf680d9,question_set1,Please could you confirm the height of the toy?,The height is 9 1/2 inches
40356c1fc1bfb3fe211a0c6313e79d18,question_set1,"What size beads are in this set, mini, midi or maxi?",They looked quite small to me
aacdf62eeba19c46f322518567bfc64c,question_set1,Does this contain gray,"Yes, this set has two shades of grey, one lighter, one darker. The last two cells (bottom row of 4 not visible in picture) are both black."
898dae60340f83ba112a08a0fbee6ef7,question_set1,What colours are in this kit? Need to be able to do shading so would need light and dark shade of each colour included (a light and a dark blue etc),"I have just received a brand new box as my daughter took my last box so re- ordered I would say there is only one colour of each one ,ie 1 red ,1 blue ,white and black the pink has a bright pink and a  more fleshy pink ,the green has 3 shades of green but would say all the rest is just 1 shade,hope this helps ."
898dae60340f83ba112a08a0fbee6ef7,question_set2,"Does anyone know, please. Are these beads opaque?","All of the colours of beads in this bucket are opaque, yes."
898dae60340f83ba112a08a0fbee6ef7,question_set3,Does it come with the ironable paper?,"Hi Mary,No there are only beads in this size box, however any paper that can be ironed will do, we use ordinary greaseproof paper.Monica"
898dae60340f83ba112a08a0fbee6ef7,question_set4,"I am new to this product and find it quite fascinating ! Once yu have ironed the beads, can yu then re use the board ? Thank you.",Yes you can reuse the boards :)
898dae60340f83ba112a08a0fbee6ef7,question_set5,Are the beads completely mixed in the bucket or are they in separated bags for each colour?,"They rae completely mixed with No 01, 03, 04, 05, 06, 07, 09, 10, 11, 18 colors."
898dae60340f83ba112a08a0fbee6ef7,question_set6,does this come with instructions/design ideas?,No just what you see on the box
898dae60340f83ba112a08a0fbee6ef7,question_set7,Can a 15 year old use these and still keep his dignity?,"Yes,lot of adult people play with them."
898dae60340f83ba112a08a0fbee6ef7,question_set8,I am a teacher and want to use these beads to make bracelets.  would this work? How many beads approx per bracelet?,"Hi Laura, yes you could but bare in mind that the hole in the middle is quite small so mught be tricky for younger children. Moreover, the beads are tiny for bracelet so would take a lot per bracelet, I'd say (wild guess) around 60 at least. Hope this help."
898dae60340f83ba112a08a0fbee6ef7,question_set9,Do you have you put the board in the paper for ironing,"Yes, Once the design is completed you need to place the ironing paper on top of your design & run the hot iron over it.  Note- Hama Beads 10,000 Beads in a Bucket does not come with board or any other accessories.  This need to be purchased separately"
898dae60340f83ba112a08a0fbee6ef7,question_set10,Are these maxi size beads?,No it's midi size 5mm diameter
fcf0ea1f5496da63b5a4e0aaa58a37cd,question_set1,Is this peelable or does it need remover?,"Hi,You would need removerRegards"
26e96b522b70dac00d7069de2f42bef2,question_set1,would this product look the same as it looks now,"yes it is fine, don't use them my self but the kids at our club have no issues with them"
26e96b522b70dac00d7069de2f42bef2,question_set2,How long will it take to receive?,mine took 2 days :)
26e96b522b70dac00d7069de2f42bef2,question_set3,does it include the plastic carry case as advertised in email?,There was no carry case advertised with the bands I bought
26e96b522b70dac00d7069de2f42bef2,question_set4,What colours are included and how much of each?,i just received 2 bags of normal mixed colours and 3 bags of bright neon colours which was really nice and bright. really happy with this bundle. just hope they will be strong enough to make some animals out of them. iv had other makes and they snap as they cant handle the stretching
26e96b522b70dac00d7069de2f42bef2,question_set5,"Hello, could you please quote me on buying 80K units of the 300 loom packs? Thanks",Can do 40k of the 600 packs
26e96b522b70dac00d7069de2f42bef2,question_set6,Are these bands latex free?,Yes they are they're very good quality for the price
26e96b522b70dac00d7069de2f42bef2,question_set7,are these CE noted? i.e. have the had any safety tests for chemicals etc . Many thanks,"I'm sorry I can't tell you. The packets went straight in the bin so I can't check. Didn't think about it myself, but haven't noticed any reactions on children or myself from wearing the bands."
26e96b522b70dac00d7069de2f42bef2,question_set8,"Hi, I bought these bands and they seem to have attracted ants. Do you know anything about this and how can I stop the ants?",Hi I don't have an issue with ant my daughter keeps her band on a plastic box with a lid on them
26e96b522b70dac00d7069de2f42bef2,question_set9,Does this fit into your letter box or is it a package.,"Hi, these came in a padded envelope that fitted through my letterbox :-)"
